global_step,update,step_in_update,reward,action_noisy,action_mean,value
1,1,0,-0.2657870650291443,0.0609537735581398,0.0,0.0
2,1,1,-0.11742497235536575,0.07456718385219574,0.0,0.0
3,1,2,0.05734260007739067,0.692776620388031,0.0,0.0
4,1,3,-0.017178192734718323,0.40123555064201355,0.0,0.0
5,1,4,-0.0532173328101635,-0.05637655034661293,0.0,0.0
6,1,5,0.06781010329723358,-0.5061911940574646,0.0,0.0
7,1,6,0.4003109633922577,-0.0028333833906799555,0.0,0.0
8,1,7,0.31187957525253296,0.2629893124103546,0.0,0.0
9,1,8,-0.03238513320684433,-0.07634733617305756,0.0,0.0
10,1,9,-0.10524492710828781,-0.33786481618881226,0.0,0.0
11,1,10,0.03723226860165596,-0.02671262063086033,0.0,0.0
12,1,11,-0.03907233476638794,0.3548339009284973,0.0,0.0
13,1,12,-0.012580174952745438,0.1665727198123932,0.0,0.0
14,1,13,-0.10895506292581558,-0.24920634925365448,0.0,0.0
15,1,14,-0.1564742922782898,0.2556850016117096,0.0,0.0
16,1,15,0.1133960485458374,-0.1259145587682724,0.0,0.0
17,1,16,0.09680474549531937,-0.23331110179424286,0.0,0.0
18,1,17,0.12596100568771362,-0.13613976538181305,0.0,0.0
19,1,18,-0.047569628804922104,-0.015158687718212605,0.0,0.0
20,1,19,-0.0752437487244606,-0.5261946320533752,0.0,0.0
21,1,20,0.09702437371015549,-0.07038111239671707,0.0,0.0
22,1,21,0.06956883519887924,-0.010274650529026985,0.0,0.0
23,1,22,0.327904611825943,-0.4742979109287262,0.0,0.0
24,1,23,0.312917560338974,-0.015047439374029636,0.0,0.0
25,1,24,-0.11451984941959381,-0.14924302697181702,0.0,0.0
26,1,25,0.10019241273403168,-0.30038005113601685,0.0,0.0
27,1,26,0.008577113971114159,0.2759358584880829,0.0,0.0
28,1,27,-0.2744535207748413,0.016810663044452667,0.0,0.0
29,1,28,-0.2981618344783783,0.05304912477731705,0.0,0.0
30,1,29,-0.2845882773399353,0.28519800305366516,0.0,0.0
31,1,30,-0.34092527627944946,-0.13091546297073364,0.0,0.0
32,1,31,-0.19556844234466553,0.2460768222808838,0.0,0.0
33,1,32,-0.0929253101348877,0.06677520275115967,0.0,0.0
34,1,33,-0.31805160641670227,-0.07189850509166718,0.0,0.0
35,1,34,-0.2326137125492096,-0.24281996488571167,0.0,0.0
36,1,35,0.018577557057142258,-0.03314933180809021,0.0,0.0
37,1,36,-0.1846381425857544,-0.008327895775437355,0.0,0.0
38,1,37,-0.010361316613852978,0.31005921959877014,0.0,0.0
39,1,38,0.24859699606895447,-0.07419763505458832,0.0,0.0
40,1,39,0.05780309811234474,-0.4245871901512146,0.0,0.0
41,1,40,-0.08200439065694809,-0.16920648515224457,0.0,0.0
42,1,41,-0.07377628237009048,0.3942964971065521,0.0,0.0
43,1,42,-0.09335450083017349,0.2619951665401459,0.0,0.0
44,1,43,-0.21180742979049683,0.5957499742507935,0.0,0.0
45,1,44,-0.24235980212688446,0.1849343478679657,0.0,0.0
46,1,45,-0.10094638913869858,0.002951607806608081,0.0,0.0
47,1,46,-0.31262603402137756,0.5135443806648254,0.0,0.0
48,1,47,-0.08693601191043854,-0.11719360947608948,0.0,0.0
49,1,48,0.17981193959712982,-0.10226380079984665,0.0,0.0
50,1,49,0.34070396423339844,0.2676837742328644,0.0,0.0
51,2,0,0.4241367280483246,-0.28156962990760803,-0.030001632869243622,-0.029772358015179634
52,2,1,0.23775485157966614,-0.15220889449119568,-0.030001632869243622,-0.029772358015179634
53,2,2,0.09966494888067245,-0.6230429410934448,-0.030001632869243622,-0.029772358015179634
54,2,3,0.15433472394943237,0.21716903150081635,-0.030001632869243622,-0.029772358015179634
55,2,4,-0.21594035625457764,0.543648898601532,-0.030001632869243622,-0.029772358015179634
56,2,5,0.3729128837585449,-0.2785499095916748,-0.030001632869243622,-0.029772358015179634
57,2,6,0.27467215061187744,-0.36437204480171204,-0.030001632869243622,-0.029772358015179634
58,2,7,-0.08520853519439697,-0.016684941947460175,-0.030001632869243622,-0.029772358015179634
59,2,8,-0.27140218019485474,0.00783842708915472,-0.030001632869243622,-0.029772358015179634
60,2,9,-0.18576698005199432,-0.2935379445552826,-0.030001632869243622,-0.029772358015179634
61,2,10,-0.009413638152182102,-0.21834607422351837,-0.030001632869243622,-0.029772358015179634
62,2,11,0.11720076203346252,0.7193054556846619,-0.030001632869243622,-0.029772358015179634
63,2,12,0.1415557712316513,0.14223913848400116,-0.030001632869243622,-0.029772358015179634
64,2,13,0.036434829235076904,0.4882311224937439,-0.030001632869243622,-0.029772358015179634
65,2,14,0.35078781843185425,-0.3564049005508423,-0.030001632869243622,-0.029772358015179634
66,2,15,0.3578866720199585,0.2633908987045288,-0.030001632869243622,-0.029772358015179634
