global_step,update,step_in_update,reward,action_noisy,action_mean,value
108,3,7,0.14332318305969238,0.3239330053329468,0.041007231920957565,-0.24314084649085999
109,3,8,-0.1015453115105629,0.37074026465415955,0.041790615767240524,-0.2439979612827301
110,3,9,0.26275599002838135,-0.07994972169399261,0.04165075346827507,-0.24490129947662354
111,3,10,-0.1277017742395401,-0.22314828634262085,0.04340755566954613,-0.2432587444782257
112,3,11,-0.4916803240776062,-0.20228801667690277,0.04000469669699669,-0.24432766437530518
113,3,12,0.08425820618867874,-0.1219492182135582,0.03717457875609398,-0.24471083283424377
114,3,13,-0.1809014528989792,-0.05859057232737541,0.040488194674253464,-0.24277253448963165
115,3,14,0.4451020658016205,-0.0933656245470047,0.040662627667188644,-0.24599742889404297
116,3,15,0.08907235413789749,-0.10755863785743713,0.04379507526755333,-0.24105043709278107
117,3,16,0.24508677423000336,-0.3302657902240753,0.04213034734129906,-0.2418203055858612
118,3,17,-0.3139719069004059,0.3147502541542053,0.0408274345099926,-0.23904791474342346
119,3,18,-0.2990909516811371,0.24370497465133667,0.03886502608656883,-0.24441957473754883
120,3,19,-0.10729549080133438,0.1101989895105362,0.03724859282374382,-0.24543428421020508
121,3,20,-0.35442349314689636,-0.4062632620334625,0.04014341160655022,-0.2436741590499878
122,3,21,-0.4276121258735657,0.46895739436149597,0.03985307738184929,-0.24629664421081543
123,3,22,-0.07895222306251526,-0.21426306664943695,0.039017703384160995,-0.2473524510860443
124,3,23,-0.19866979122161865,-0.12223109602928162,0.03950270637869835,-0.2449072301387787
125,3,24,-0.17729146778583527,-0.4582161605358124,0.039295729249715805,-0.24293556809425354
126,3,25,-0.0719304233789444,0.22769354283809662,0.04115341231226921,-0.24767935276031494
127,3,26,0.017334381118416786,0.14622367918491364,0.04047579690814018,-0.24497085809707642
128,3,27,-0.23442944884300232,-0.21588489413261414,0.03959576413035393,-0.24394682049751282
129,3,28,-0.29642969369888306,0.20860788226127625,0.038859885185956955,-0.2447231113910675
130,3,29,-0.01196252927184105,-0.044760677963495255,0.03846041485667229,-0.2460538148880005
131,3,30,-0.34851720929145813,0.06829603761434555,0.04103512689471245,-0.2453838288784027
132,3,31,-0.1398594081401825,0.20083388686180115,0.039494480937719345,-0.24660849571228027
133,3,32,-0.17213591933250427,0.0638367235660553,0.04063219949603081,-0.24421539902687073
134,3,33,0.3128454387187958,-0.347859263420105,0.040261488407850266,-0.24548399448394775
135,3,34,0.07150741666555405,-0.26005250215530396,0.03895766660571098,-0.23793326318264008
136,3,35,-0.40573084354400635,0.19316020607948303,0.04093959555029869,-0.24180473387241364
137,3,36,-0.12133251875638962,0.23061974346637726,0.036559220403432846,-0.2441508173942566
138,3,37,-0.0021664309315383434,0.12638208270072937,0.039010580629110336,-0.2428608536720276
139,3,38,-0.2545005977153778,0.8866642713546753,0.0422942154109478,-0.2427535504102707
140,3,39,-0.13107283413410187,0.4030863642692566,0.04048432037234306,-0.24526119232177734
141,3,40,-0.7299506068229675,-0.8209487795829773,0.03973456844687462,-0.2440861463546753
142,3,41,0.20666354894638062,0.18219685554504395,0.030904557555913925,-0.24265262484550476
143,3,42,-0.4061581790447235,0.22059933841228485,0.03905666992068291,-0.2412097454071045
144,3,43,-0.05540618672966957,0.2923821210861206,0.03795821592211723,-0.24418213963508606
145,3,44,-0.1790013164281845,0.4302591383457184,0.040097352117300034,-0.2446841597557068
146,3,45,-0.11721142381429672,-0.552676260471344,0.040770720690488815,-0.24483966827392578
147,3,46,0.15166032314300537,-0.09735014289617538,0.03966714069247246,-0.24573618173599243
148,3,47,0.23245394229888916,-0.09590870887041092,0.039118554443120956,-0.2431446611881256
149,3,48,-0.07635322213172913,-0.224919393658638,0.041605692356824875,-0.24101711809635162
150,3,49,-0.2198253870010376,0.2698992192745209,0.03923897072672844,-0.24394434690475464
151,4,0,-0.03462652489542961,0.2272053211927414,-0.03177632763981819,-0.3333323001861572
152,4,1,-0.24752207100391388,-0.14075419306755066,-0.030974943190813065,-0.3371155858039856
153,4,2,-0.3318685293197632,0.23547720909118652,-0.03314553573727608,-0.3369429111480713
154,4,3,-0.22327309846878052,0.4902755916118622,-0.03331385925412178,-0.3366873264312744
155,4,4,0.2430422306060791,-0.08647911250591278,-0.03172815218567848,-0.33675694465637207
156,4,5,0.03838952258229256,-0.30929312109947205,-0.02874070778489113,-0.3340066075325012
157,4,6,-0.19845302402973175,-0.4035114645957947,-0.02880961075425148,-0.3313045799732208
158,4,7,-0.19934293627738953,0.7860298156738281,-0.03396061435341835,-0.3360164165496826
159,4,8,-0.40492844581604004,0.4361222982406616,-0.034935373812913895,-0.3350520730018616
160,4,9,-0.36264991760253906,-0.21495923399925232,-0.03357705846428871,-0.33734220266342163
161,4,10,-0.13524676859378815,0.014619761146605015,-0.03485560789704323,-0.3351771831512451
162,4,11,-0.17388847470283508,0.3767620921134949,-0.03078616037964821,-0.33662933111190796
163,4,12,0.20175574719905853,-0.5861599445343018,-0.03324205055832863,-0.3355722427368164
164,4,13,-0.03984580934047699,-0.4990898370742798,-0.0352008081972599,-0.330585777759552
165,4,14,0.04695393517613411,0.04325447604060173,-0.03285807743668556,-0.33625656366348267
166,4,15,0.3367861211299896,-0.23480068147182465,-0.0318230576813221,-0.33689451217651367
167,4,16,0.014511304907500744,-0.29336977005004883,-0.030332211405038834,-0.3331526517868042
168,4,17,-0.2704055905342102,0.18584208190441132,-0.03441214933991432,-0.33108043670654297
169,4,18,-0.14285537600517273,-0.18327975273132324,-0.03479861095547676,-0.33219045400619507
170,4,19,-0.307220458984375,0.23942120373249054,-0.03292824700474739,-0.33379554748535156
171,4,20,-0.23827606439590454,0.08320366591215134,-0.033200327306985855,-0.33641695976257324
172,4,21,-0.4296078681945801,0.3007358908653259,-0.03173713758587837,-0.3369019329547882
173,4,22,0.40385040640830994,-0.01589655503630638,-0.034668464213609695,-0.33759135007858276
174,4,23,-0.14433246850967407,-0.13970795273780823,-0.0307304747402668,-0.3335804045200348
175,4,24,-0.3759852945804596,0.2041037678718567,-0.0322924442589283,-0.3363834619522095
176,4,25,-0.2799868881702423,-0.4312847852706909,-0.03406021371483803,-0.33645597100257874
177,4,26,-0.3294438123703003,0.05128777399659157,-0.032918933779001236,-0.337738037109375
178,4,27,0.2521135210990906,-0.15396681427955627,-0.032963190227746964,-0.33830153942108154
179,4,28,-0.19618020951747894,0.3870243430137634,-0.029246199876070023,-0.33584174513816833
180,4,29,0.3154158592224121,-0.1107480451464653,-0.03209227696061134,-0.3363605737686157
181,4,30,-0.27759215235710144,-0.4503742754459381,-0.030437979847192764,-0.3307109475135803
182,4,31,0.1672026813030243,-0.18707260489463806,-0.03375693038105965,-0.3376618027687073
183,4,32,-0.03651868551969528,-0.3638969957828522,-0.031428296118974686,-0.3345513343811035
184,4,33,-0.2843342423439026,-0.3459795415401459,-0.032528478652238846,-0.33526384830474854
185,4,34,-0.12829917669296265,0.4729219079017639,-0.03720243647694588,-0.3324319124221802
186,4,35,-0.15140563249588013,0.6127734780311584,-0.035462651401758194,-0.33580344915390015
187,4,36,-0.04395577311515808,-0.19833363592624664,-0.031398046761751175,-0.3374667167663574
188,4,37,-0.09930216521024704,-0.49654334783554077,-0.03089599683880806,-0.33593958616256714
189,4,38,-0.13222336769104004,-0.022699255496263504,-0.03282957151532173,-0.33510714769363403
190,4,39,0.17250458896160126,-0.1435638964176178,-0.029998648911714554,-0.3387731909751892
191,4,40,0.04429160803556442,-0.34146541357040405,-0.02822807803750038,-0.3351019620895386
192,4,41,0.213178813457489,-0.3666701912879944,-0.03591601923108101,-0.3297370374202728
193,4,42,0.0537080243229866,-0.27792879939079285,-0.03504042699933052,-0.3306827247142792
194,4,43,-0.11038380116224289,0.4492141008377075,-0.03088093176484108,-0.3312465250492096
195,4,44,0.2969149649143219,-0.5142884850502014,-0.03146557882428169,-0.3369332551956177
196,4,45,0.239790678024292,-0.28115132451057434,-0.03201710060238838,-0.3343510329723358
197,4,46,-0.027282632887363434,0.14722700417041779,-0.03272450342774391,-0.33116960525512695
198,4,47,-0.5838813781738281,-0.5822293162345886,-0.03330693021416664,-0.33361873030662537
199,4,48,0.34700867533683777,-0.06520016491413116,-0.038409773260354996,-0.33216381072998047
200,4,49,-0.4494832456111908,-0.3990318775177002,-0.03324541822075844,-0.33705294132232666
201,5,0,-0.1337209939956665,0.14431235194206238,-0.1031380370259285,-0.32639506459236145
202,5,1,-0.2598590850830078,0.7105055451393127,-0.1046510562300682,-0.32162562012672424
203,5,2,-0.2321733832359314,0.17742209136486053,-0.10168065875768661,-0.3224259912967682
204,5,3,-0.3803052604198456,0.08775665611028671,-0.10507036000490189,-0.32166558504104614
205,5,4,-0.1992054581642151,-0.46114104986190796,-0.10427983850240707,-0.32418373227119446
206,5,5,0.17310233414173126,-0.657215416431427,-0.10229333490133286,-0.3261011838912964
207,5,6,-0.06077960133552551,0.4459531307220459,-0.09893015772104263,-0.3256765305995941
208,5,7,-0.2880733609199524,0.15352807939052582,-0.10135895758867264,-0.3273642361164093
209,5,8,-0.038198407739400864,-0.026037348434329033,-0.10406624525785446,-0.3224979043006897
210,5,9,-0.06548662483692169,-0.11243820190429688,-0.10118459910154343,-0.3231757879257202
211,5,10,-0.35159656405448914,-0.3911273777484894,-0.10056442767381668,-0.3203391134738922
212,5,11,-0.06227722764015198,0.05591176450252533,-0.1034533903002739,-0.32506415247917175
213,5,12,-0.04710497707128525,-0.03667544946074486,-0.10035925358533859,-0.3228082060813904
214,5,13,0.06924157589673996,0.6397136449813843,-0.10100375860929489,-0.3247910439968109
215,5,14,-0.20359359681606293,-0.2796471416950226,-0.1004800871014595,-0.324025958776474
216,5,15,0.1128837987780571,-0.13126607239246368,-0.10484010726213455,-0.32036739587783813
217,5,16,0.05202237889170647,0.17258188128471375,-0.10049758106470108,-0.3222273290157318
218,5,17,-0.03295912221074104,-0.14439904689788818,-0.10175659507513046,-0.31996971368789673
219,5,18,0.2892545461654663,-0.09846144914627075,-0.10316247493028641,-0.3216620087623596
220,5,19,0.23225317895412445,0.0042530628852546215,-0.10070199519395828,-0.31895947456359863
221,5,20,0.49083366990089417,-0.5335291028022766,-0.09922932833433151,-0.32195234298706055
222,5,21,0.16882917284965515,-0.2746388018131256,-0.09799233824014664,-0.3204480707645416
223,5,22,0.3181287944316864,-0.3634764850139618,-0.10378233343362808,-0.31647583842277527
224,5,23,-0.30616825819015503,0.21023604273796082,-0.09927067905664444,-0.3201976716518402
225,5,24,0.15508414804935455,0.12339112162590027,-0.10377532988786697,-0.3221987187862396
226,5,25,0.12821784615516663,-0.4891766607761383,-0.09984884411096573,-0.32056906819343567
227,5,26,0.198014497756958,-0.06058816984295845,-0.0998699739575386,-0.3249382972717285
228,5,27,0.07514722645282745,0.008689804933965206,-0.09919872134923935,-0.32506564259529114
229,5,28,0.47843286395072937,-0.49544939398765564,-0.09922569245100021,-0.32462814450263977
230,5,29,0.4639947712421417,0.116972416639328,-0.09914176911115646,-0.321336567401886
231,5,30,0.030105261132121086,-0.1126684844493866,-0.0972653403878212,-0.32079967856407166
232,5,31,-0.2073248028755188,-0.12003982067108154,-0.10042094439268112,-0.3207504153251648
233,5,32,-0.030829017981886864,-0.07707047462463379,-0.10290584713220596,-0.3202406167984009
234,5,33,0.1999039500951767,-0.5257985591888428,-0.10306838899850845,-0.32351312041282654
235,5,34,-0.053745169192552567,0.21765105426311493,-0.1025114580988884,-0.3205845057964325
236,5,35,0.4287753105163574,-0.6126698851585388,-0.1008647009730339,-0.3214271664619446
237,5,36,0.6497334241867065,0.1316530704498291,-0.1006137803196907,-0.3099302053451538
238,5,37,0.0350966677069664,0.6288901567459106,-0.1027139350771904,-0.3213270604610443
239,5,38,-0.26039889454841614,-0.18810519576072693,-0.09891196340322495,-0.3245485723018646
240,5,39,-0.29740962386131287,0.2739836871623993,-0.10204438120126724,-0.32294413447380066
241,5,40,0.3646063506603241,-0.74965900182724,-0.10292287915945053,-0.323818564414978
242,5,41,-0.501952588558197,0.6972248554229736,-0.1014379933476448,-0.3203221261501312
243,5,42,-0.20732717216014862,-0.25400760769844055,-0.10596518963575363,-0.32404813170433044
244,5,43,-0.20761972665786743,-0.14718948304653168,-0.10257283598184586,-0.32039377093315125
245,5,44,-0.11741273105144501,-0.13304080069065094,-0.10116308182477951,-0.32289984822273254
246,5,45,-0.19773736596107483,0.47538626194000244,-0.10184042900800705,-0.3227226734161377
247,5,46,-0.14492271840572357,0.12978291511535645,-0.10266170650720596,-0.324628621339798
248,5,47,0.0350087434053421,0.5310007333755493,-0.0999637320637703,-0.32179513573646545
249,5,48,0.5997598767280579,-0.7457799315452576,-0.10089699178934097,-0.3233817517757416
250,5,49,-0.23223701119422913,-0.007492709904909134,-0.09974373131990433,-0.3201531767845154
251,6,0,-0.13017167150974274,-0.1738789975643158,-0.20396403968334198,-0.18969425559043884
252,6,1,-0.14578528702259064,-0.24716952443122864,-0.20547012984752655,-0.19463922083377838
253,6,2,-0.03576711565256119,-0.7011918425559998,-0.20780031383037567,-0.19435739517211914
254,6,3,0.12173034250736237,-1.0,-0.20756115019321442,-0.1960548609495163
255,6,4,-0.23747462034225464,-0.385243684053421,-0.20525190234184265,-0.1978527307510376
256,6,5,-0.21339505910873413,-0.374370813369751,-0.20796900987625122,-0.19755429029464722
257,6,6,-0.43399474024772644,0.10881415009498596,-0.20569461584091187,-0.19604644179344177
258,6,7,-0.3129318952560425,-0.9740321040153503,-0.2076779305934906,-0.197083979845047
259,6,8,-0.1435064673423767,-0.29936057329177856,-0.20980317890644073,-0.1986977756023407
260,6,9,0.06410309672355652,-0.5905967950820923,-0.20606248080730438,-0.19304856657981873
261,6,10,0.3281724750995636,-0.6019138097763062,-0.2068656086921692,-0.19301250576972961
262,6,11,0.12321936339139938,0.08701668679714203,-0.2007838636636734,-0.18686464428901672
263,6,12,0.030869651585817337,-0.603986382484436,-0.21435557305812836,-0.19631987810134888
264,6,13,0.4109753966331482,-0.03500407189130783,-0.20622223615646362,-0.1892261803150177
265,6,14,-0.25950363278388977,0.22787582874298096,-0.2074405699968338,-0.1965363621711731
266,6,15,0.13552798330783844,-0.21291011571884155,-0.20754867792129517,-0.19573895633220673
267,6,16,0.15400370955467224,-0.29122021794319153,-0.20277316868305206,-0.19421716034412384
268,6,17,-0.27023762464523315,-0.44058695435523987,-0.2035447061061859,-0.19242006540298462
269,6,18,-0.18615269660949707,-0.9060404300689697,-0.21088214218616486,-0.19630882143974304
270,6,19,-0.1955757588148117,-0.3038595914840698,-0.2087673395872116,-0.19603464007377625
271,6,20,-0.16720691323280334,-0.41144511103630066,-0.20594953000545502,-0.19216132164001465
272,6,21,0.12679922580718994,-0.07351821660995483,-0.20910711586475372,-0.19564557075500488
273,6,22,-0.20139950513839722,-0.26889464259147644,-0.20500807464122772,-0.19557693600654602
274,6,23,-0.19769300520420074,0.1401299387216568,-0.20611028373241425,-0.19367381930351257
275,6,24,-0.13425303995609283,-0.03716506063938141,-0.20557363331317902,-0.19481703639030457
276,6,25,0.10597370564937592,-0.3511353135108948,-0.205684095621109,-0.19718265533447266
277,6,26,-0.2263725996017456,0.28688138723373413,-0.2051464319229126,-0.19416336715221405
278,6,27,0.33054688572883606,-0.6663768291473389,-0.20656682550907135,-0.19379732012748718
279,6,28,-0.32614049315452576,-0.40685194730758667,-0.20663544535636902,-0.19498199224472046
280,6,29,0.1238510012626648,-0.6217268109321594,-0.20925229787826538,-0.19849418103694916
281,6,30,-0.12219305336475372,-0.2721045911312103,-0.20143535733222961,-0.19101731479167938
282,6,31,-0.24110358953475952,-0.27643054723739624,-0.20825208723545074,-0.19405275583267212
283,6,32,-0.37460798025131226,-1.0,-0.20537424087524414,-0.19203101098537445
284,6,33,0.02474874071776867,-0.8567855358123779,-0.21033966541290283,-0.19760161638259888
285,6,34,-0.3270769417285919,-0.1632097214460373,-0.20579296350479126,-0.19683659076690674
286,6,35,0.2723860740661621,-0.6539891958236694,-0.2061081826686859,-0.1959114670753479
287,6,36,0.0600891076028347,-0.39871522784233093,-0.20366571843624115,-0.1958795189857483
288,6,37,-0.1591339409351349,-0.24003393948078156,-0.20591674745082855,-0.19783329963684082
289,6,38,-0.234437957406044,0.3820886015892029,-0.20613326132297516,-0.19481238722801208
290,6,39,-0.00044781313044950366,-0.22111019492149353,-0.20784620940685272,-0.19642475247383118
291,6,40,-0.5171493887901306,-0.43748828768730164,-0.20352308452129364,-0.19469484686851501
292,6,41,-0.3629789352416992,-1.0,-0.2101469784975052,-0.1981210559606552
293,6,42,-0.000786221120506525,-0.3069136440753937,-0.20944039523601532,-0.19843721389770508
294,6,43,0.30566588044166565,-0.3273133337497711,-0.20574833452701569,-0.19360777735710144
295,6,44,-0.13643145561218262,0.13273119926452637,-0.20207610726356506,-0.18974502384662628
296,6,45,-0.12692900002002716,0.020674657076597214,-0.20640984177589417,-0.19498251378536224
297,6,46,0.0035376003943383694,0.09021098166704178,-0.20702655613422394,-0.1958615481853485
298,6,47,-0.11503061652183533,-0.13074012100696564,-0.20298755168914795,-0.19617700576782227
299,6,48,-0.077554851770401,0.29254961013793945,-0.20585159957408905,-0.19559292495250702
300,6,49,0.07318755984306335,0.28632545471191406,-0.20606091618537903,-0.19525304436683655
301,7,0,-0.0035888480488210917,-0.19406218826770782,-0.22886404395103455,-0.13532856106758118
302,7,1,0.2908128499984741,-0.5462639927864075,-0.2306663990020752,-0.1358386129140854
303,7,2,0.34880074858665466,0.2393648624420166,-0.22711625695228577,-0.1357281655073166
304,7,3,-0.31383296847343445,0.18709969520568848,-0.22579677402973175,-0.13592782616615295
305,7,4,0.02340889722108841,0.43011167645454407,-0.23302283883094788,-0.1370151937007904
306,7,5,-0.3427700400352478,0.25874319672584534,-0.23117831349372864,-0.13619104027748108
307,7,6,-0.21807987987995148,-0.8882395625114441,-0.23135969042778015,-0.13721482455730438
308,7,7,-0.02066441997885704,-0.6954656839370728,-0.23229530453681946,-0.1368459165096283
309,7,8,-0.07953894883394241,-0.293840616941452,-0.22880345582962036,-0.13689780235290527
310,7,9,-0.31956636905670166,-0.4026590883731842,-0.23317748308181763,-0.1358329802751541
311,7,10,-0.27481335401535034,0.18171270191669464,-0.23228703439235687,-0.13757024705410004
312,7,11,-0.2808319330215454,-0.9124550819396973,-0.23346158862113953,-0.13715708255767822
313,7,12,0.11455297470092773,-0.027544433251023293,-0.2329951524734497,-0.13758857548236847
