global_step,update,step_in_update,reward,action_noisy,action_mean,value
102,3,1,0.0852707251906395,-0.5664231181144714,0.22651757299900055,-0.47968578338623047
103,3,2,0.13273832201957703,-0.22333423793315887,0.24468210339546204,-0.47678786516189575
104,3,3,0.1931113302707672,0.04195762053132057,0.23966263234615326,-0.476384699344635
105,3,4,0.12112022191286087,0.6292125582695007,0.2475576102733612,-0.48095542192459106
106,3,5,0.16986492276191711,0.3534615933895111,0.24545347690582275,-0.47976216673851013
107,3,6,0.04095857962965965,0.17915576696395874,0.24424348771572113,-0.4819779396057129
108,3,7,-0.03400805592536926,0.4412217140197754,0.2385142296552658,-0.4801071882247925
109,3,8,-0.0700986385345459,0.4355766773223877,0.23567195236682892,-0.4806556701660156
110,3,9,0.09312081336975098,-0.5678927302360535,0.25029557943344116,-0.47757768630981445
111,3,10,0.27064672112464905,0.5104295611381531,0.23517368733882904,-0.476929247379303
112,3,11,0.2997787296772003,0.10614653676748276,0.24363704025745392,-0.4738559126853943
113,3,12,0.47949379682540894,0.21966050565242767,0.2500867545604706,-0.4768083691596985
114,3,13,0.3879028856754303,0.28036999702453613,0.24185873568058014,-0.473001629114151
115,3,14,0.10908965766429901,0.7110713720321655,0.2357712984085083,-0.48004013299942017
116,3,15,-0.3204350471496582,-0.13520091772079468,0.23075072467327118,-0.47960931062698364
117,3,16,-0.1978428065776825,0.27751320600509644,0.22594736516475677,-0.48166850209236145
118,3,17,0.18478508293628693,-0.3971695005893707,0.24919545650482178,-0.47757285833358765
119,3,18,0.10641482472419739,0.7304402589797974,0.23289747536182404,-0.47934895753860474
120,3,19,-0.1039307489991188,0.16246606409549713,0.2289503663778305,-0.4796910583972931
121,3,20,-0.05896599590778351,0.37223467230796814,0.2401532083749771,-0.4788735508918762
122,3,21,-0.292591392993927,0.3305125832557678,0.2231268733739853,-0.48179078102111816
123,3,22,-0.2689560651779175,0.575298011302948,0.2414804995059967,-0.4797450006008148
124,3,23,-0.13360044360160828,0.9405598640441895,0.23661088943481445,-0.4828158915042877
125,3,24,-0.14417779445648193,0.6320111751556396,0.24304190278053284,-0.4778711199760437
126,3,25,-0.22831681370735168,0.3417919874191284,0.2296089082956314,-0.4833190441131592
127,3,26,-0.2119150161743164,-0.2927699089050293,0.2438376098871231,-0.4775736331939697
128,3,27,-0.24080993235111237,0.37687575817108154,0.22464051842689514,-0.48131126165390015
129,3,28,-0.26409801840782166,0.30734723806381226,0.2353862226009369,-0.47983014583587646
130,3,29,-0.22246716916561127,0.19980984926223755,0.23151639103889465,-0.4800228476524353
131,3,30,-0.11404308676719666,0.19502654671669006,0.24064362049102783,-0.4817712903022766
132,3,31,0.04800977557897568,0.6342965364456177,0.23791830241680145,-0.4757532775402069
133,3,32,-0.09219948947429657,-0.1876867115497589,0.23329228162765503,-0.477557897567749
134,3,33,-0.24986954033374786,0.6026168465614319,0.2271498441696167,-0.4788163900375366
135,3,34,-0.07327692955732346,-0.12700457870960236,0.2408037781715393,-0.48149508237838745
136,3,35,-0.06572646647691727,0.3118593394756317,0.23303231596946716,-0.47757768630981445
137,3,36,0.055573105812072754,0.4632529020309448,0.24372874200344086,-0.47855517268180847
138,3,37,0.11150795221328735,0.4007941484451294,0.241896852850914,-0.4801658093929291
139,3,38,-0.13564488291740417,0.7224195599555969,0.236365407705307,-0.482173889875412
140,3,39,-0.24473686516284943,0.07622566819190979,0.2382330596446991,-0.47720372676849365
141,3,40,-0.11042356491088867,0.3532939553260803,0.24004898965358734,-0.48174989223480225
142,3,41,0.03608862683176994,0.14517459273338318,0.24639403820037842,-0.47702956199645996
143,3,42,-0.07282530516386032,0.16467450559139252,0.22453700006008148,-0.4800357222557068
144,3,43,-0.20455679297447205,0.0707024559378624,0.22843880951404572,-0.47577977180480957
145,3,44,-0.1543440967798233,0.8446816802024841,0.23649846017360687,-0.47873637080192566
146,3,45,-0.14622345566749573,0.7933662533760071,0.2409866601228714,-0.4810778498649597
147,3,46,-0.03105771169066429,0.43587976694107056,0.2406628429889679,-0.4786480665206909
148,3,47,-0.07214365154504776,0.2955337166786194,0.23205149173736572,-0.48127442598342896
149,3,48,-0.07173824310302734,-0.2886006832122803,0.24277105927467346,-0.4748884439468384
150,3,49,-0.04497619345784187,0.3695077896118164,0.2405780851840973,-0.4802384376525879
151,4,0,-0.27860939502716064,-0.101042740046978,0.16492746770381927,-0.32459235191345215
152,4,1,-0.22077122330665588,0.37168028950691223,0.16639161109924316,-0.3268577754497528
153,4,2,-0.14822395145893097,0.3679439127445221,0.17058974504470825,-0.3270931839942932
154,4,3,-0.17346042394638062,-0.48708194494247437,0.1733863353729248,-0.3322237730026245
155,4,4,-0.2504989802837372,0.0038708727806806564,0.18216075003147125,-0.3294335901737213
156,4,5,-0.08710286021232605,-0.309268593788147,0.1735016405582428,-0.33074212074279785
157,4,6,0.32704588770866394,0.35486268997192383,0.18824870884418488,-0.3245159685611725
158,4,7,0.18582291901111603,-0.17274223268032074,0.1801234632730484,-0.3223568797111511
159,4,8,-0.24164344370365143,-0.05934899300336838,0.17671999335289001,-0.3303111791610718
160,4,9,-0.246991366147995,0.16005036234855652,0.17545221745967865,-0.3289773464202881
161,4,10,-0.06732669472694397,-0.2111053466796875,0.17676855623722076,-0.33102932572364807
162,4,11,-0.315335214138031,0.4067985713481903,0.16705864667892456,-0.3273746073246002
163,4,12,-0.32780495285987854,0.3322906792163849,0.17511534690856934,-0.3325210511684418
164,4,13,-0.29646313190460205,-0.08208582550287247,0.1765052080154419,-0.33008286356925964
165,4,14,-0.2280099242925644,0.022322101518511772,0.1706223040819168,-0.33082130551338196
166,4,15,0.034119926393032074,0.31958529353141785,0.18178515136241913,-0.3299107253551483
167,4,16,-0.0429723784327507,-0.026033291593194008,0.17395496368408203,-0.3274920880794525
168,4,17,-0.2042936086654663,-0.1318335235118866,0.17994637787342072,-0.33081844449043274
169,4,18,0.01229120697826147,0.02429698221385479,0.19123250246047974,-0.3260520100593567
170,4,19,-0.007504938170313835,-0.2163567692041397,0.170963853597641,-0.32895034551620483
171,4,20,-0.11850430816411972,0.3807232975959778,0.17837810516357422,-0.32991448044776917
172,4,21,-0.10239497572183609,0.29348888993263245,0.18079400062561035,-0.3280591368675232
173,4,22,-0.10605821758508682,0.2504185438156128,0.1801716834306717,-0.328993022441864
174,4,23,-0.03743685409426689,0.1900896579027176,0.1801672875881195,-0.32621288299560547
175,4,24,-0.06726601719856262,0.33126527070999146,0.16742248833179474,-0.32933899760246277
176,4,25,0.011031373403966427,-0.04445496201515198,0.1889938861131668,-0.3243553638458252
177,4,26,0.033168938010931015,-0.23564094305038452,0.17746353149414062,-0.330305278301239
178,4,27,0.17050205171108246,-0.18532733619213104,0.1984778493642807,-0.32166340947151184
179,4,28,-0.018800536170601845,-0.21958836913108826,0.16822807490825653,-0.3268977403640747
180,4,29,-0.3140634298324585,0.33750951290130615,0.17566558718681335,-0.32759663462638855
181,4,30,-0.39246460795402527,0.002015904523432255,0.16771136224269867,-0.33111387491226196
182,4,31,-0.37074682116508484,0.27929621934890747,0.17429597675800323,-0.3329387307167053
183,4,32,-0.04142531380057335,-0.1349567174911499,0.1773390769958496,-0.33025896549224854
184,4,33,-0.04970667511224747,0.3058648109436035,0.17868120968341827,-0.3297075927257538
185,4,34,-0.024201525375247,0.3876710534095764,0.17562100291252136,-0.3271859884262085
186,4,35,0.07126595824956894,-0.33476680517196655,0.1807914674282074,-0.3269464075565338
187,4,36,0.2076949030160904,-0.0376167893409729,0.19041498005390167,-0.3236886262893677
188,4,37,-0.01971360482275486,-0.7339494824409485,0.170651376247406,-0.32525792717933655
189,4,38,-0.19496595859527588,0.22709152102470398,0.18083693087100983,-0.3288782238960266
190,4,39,-0.24392223358154297,-0.001461806008592248,0.17019447684288025,-0.3316004276275635
191,4,40,-0.2662145793437958,0.013610098510980606,0.17775756120681763,-0.33346226811408997
192,4,41,-0.21203263103961945,-0.20192602276802063,0.18132969737052917,-0.3299593925476074
193,4,42,-0.10678327083587646,0.687001645565033,0.17346172034740448,-0.33306884765625
194,4,43,-0.1530611366033554,0.28334078192710876,0.1753491759300232,-0.32789409160614014
195,4,44,-0.1515977829694748,-0.5949767827987671,0.17395493388175964,-0.32990509271621704
196,4,45,-0.257322758436203,1.0,0.17309905588626862,-0.3264595568180084
197,4,46,-0.4498952031135559,-0.49945417046546936,0.1484314501285553,-0.3257240056991577
198,4,47,-0.2790851593017578,-0.0077345045283436775,0.2105637490749359,-0.3309769928455353
199,4,48,0.08667454868555069,0.4365595877170563,0.17910321056842804,-0.3290049433708191
200,4,49,-0.019721657037734985,0.2265845239162445,0.18644176423549652,-0.32949501276016235
201,5,0,0.17555652558803558,-0.2548147141933441,0.052894093096256256,-0.6215611696243286
202,5,1,0.04751944541931152,0.06426506489515305,0.05687938630580902,-0.6237334609031677
203,5,2,-0.06745798885822296,0.41324582695961,0.057864509522914886,-0.625285267829895
204,5,3,-0.09456999599933624,0.3782445788383484,0.0579032376408577,-0.6285039782524109
205,5,4,0.03142034262418747,-0.44939565658569336,0.06138391047716141,-0.6197562217712402
206,5,5,0.03858090192079544,0.5384927988052368,0.060804545879364014,-0.6304031610488892
207,5,6,-0.11248409748077393,-0.3654278814792633,0.055660098791122437,-0.6208115220069885
208,5,7,-0.10734573751688004,-0.03206643462181091,0.04445641115307808,-0.6276467442512512
209,5,8,-0.1196720153093338,0.23636357486248016,0.05805397778749466,-0.6272955536842346
210,5,9,0.0770406499505043,0.24127031862735748,0.06433048844337463,-0.6225332617759705
211,5,10,-0.07781165838241577,0.17377348244190216,0.057608768343925476,-0.6276421546936035
212,5,11,-0.11783483624458313,0.06894590705633163,0.050397276878356934,-0.6250624656677246
213,5,12,-0.1269526332616806,0.1779002994298935,0.05622227489948273,-0.624704897403717
214,5,13,-0.07346345484256744,-0.08793319016695023,0.05457339435815811,-0.6234564781188965
215,5,14,-0.18078966438770294,-0.21597111225128174,0.0356673039495945,-0.6259323358535767
216,5,15,0.07045835256576538,0.9036052823066711,0.07527395337820053,-0.6225808262825012
217,5,16,0.04089731723070145,-0.09428076446056366,0.05484993755817413,-0.6284742951393127
218,5,17,-0.09490084648132324,0.5756605863571167,0.055908411741256714,-0.6248612999916077
219,5,18,-0.029435954988002777,0.7251561284065247,0.05146399885416031,-0.6215250492095947
220,5,19,0.002040640916675329,0.4367389976978302,0.06298866868019104,-0.6283471584320068
221,5,20,-0.010498220100998878,0.5840822458267212,0.051326438784599304,-0.6252352595329285
222,5,21,0.0012789113679900765,0.3171757757663727,0.06318330764770508,-0.6268585920333862
223,5,22,0.11541293561458588,-0.07309489697217941,0.061684221029281616,-0.6240374445915222
224,5,23,0.08669187873601913,0.05404672026634216,0.05435448884963989,-0.6276198029518127
225,5,24,0.1656344085931778,0.14344410598278046,0.07684392482042313,-0.6193134188652039
226,5,25,0.09454857558012009,0.7264146208763123,0.05215660110116005,-0.6261982321739197
227,5,26,-0.1353200376033783,-0.4148617088794708,0.04556768015027046,-0.6256416440010071
228,5,27,0.002395682269707322,0.27168190479278564,0.06671994179487228,-0.6312425136566162
229,5,28,0.04379943013191223,0.15222638845443726,0.06718505918979645,-0.6225070357322693
230,5,29,-0.16525092720985413,-0.2767200469970703,0.04082160070538521,-0.625533401966095
231,5,30,-0.04856254532933235,-0.4437730312347412,0.05823128670454025,-0.6244016289710999
232,5,31,-0.06362412124872208,-0.5477470755577087,0.054572105407714844,-0.6249203085899353
233,5,32,-0.36693862080574036,0.6821655035018921,0.03945130854845047,-0.6314525008201599
234,5,33,0.08759293705224991,0.0713498443365097,0.06417887657880783,-0.6280874609947205
235,5,34,0.28996047377586365,0.013677233830094337,0.05216602608561516,-0.6297062039375305
236,5,35,0.11454583704471588,-0.20497819781303406,0.053645387291908264,-0.6250821352005005
237,5,36,-0.027689779177308083,0.20529580116271973,0.05930035561323166,-0.6290013194084167
238,5,37,-0.2761070430278778,-0.07346619665622711,0.05432189255952835,-0.6275994181632996
239,5,38,-0.41250643134117126,-0.0734998881816864,0.0357833206653595,-0.6269887685775757
240,5,39,0.17049884796142578,0.17909039556980133,0.044550105929374695,-0.6249352693557739
241,5,40,0.26214489340782166,-0.19499057531356812,0.07439616322517395,-0.6190041303634644
242,5,41,0.1803765594959259,0.35250091552734375,0.05083009973168373,-0.6283174157142639
243,5,42,-0.07108277082443237,-0.28517743945121765,0.060920365154743195,-0.6278356909751892
244,5,43,0.05697779357433319,0.6912140250205994,0.06508658826351166,-0.6281672120094299
245,5,44,-0.044810619205236435,0.15320110321044922,0.047722380608320236,-0.6269674897193909
246,5,45,-0.06054389104247093,-0.5304110646247864,0.06206904351711273,-0.6251612305641174
247,5,46,-0.185198113322258,-0.760746419429779,0.04516053572297096,-0.6239694952964783
248,5,47,0.07246328890323639,0.25842127203941345,0.05998993664979935,-0.6272335052490234
249,5,48,0.4572669267654419,0.4548473358154297,0.06740778684616089,-0.6285234093666077
250,5,49,0.2550739049911499,-0.1896803230047226,0.06238149106502533,-0.6282399892807007
251,6,0,-0.22231796383857727,0.10576453059911728,0.15410380065441132,-0.17775921523571014
252,6,1,0.1475173383951187,0.00991411879658699,0.16135750710964203,-0.17364245653152466
253,6,2,0.06688007712364197,0.543677568435669,0.1520066261291504,-0.17831185460090637
254,6,3,-0.14564059674739838,0.06375463306903839,0.15043677389621735,-0.17689625918865204
255,6,4,0.007028586696833372,-0.11534605920314789,0.15885032713413239,-0.17741374671459198
256,6,5,0.17744942009449005,0.1211470514535904,0.16276733577251434,-0.17550748586654663
257,6,6,0.19580453634262085,0.2951970398426056,0.15711505711078644,-0.17366032302379608
258,6,7,0.07197108864784241,-0.098204106092453,0.15582874417304993,-0.1765127032995224
259,6,8,-0.010201378725469112,0.5697866082191467,0.15046808123588562,-0.175924614071846
260,6,9,0.09581811726093292,0.49056169390678406,0.16387982666492462,-0.1767107993364334
261,6,10,0.1531120240688324,-0.22221417725086212,0.1681191623210907,-0.17486992478370667
262,6,11,-0.17280225455760956,-0.16986016929149628,0.1516394317150116,-0.17855753004550934
263,6,12,-0.2891464829444885,0.08043666929006577,0.1488960236310959,-0.17634250223636627
264,6,13,0.18314585089683533,0.4211951494216919,0.16788989305496216,-0.17640995979309082
265,6,14,0.19983015954494476,-0.2929973602294922,0.1595218926668167,-0.17523087561130524
266,6,15,0.010571167804300785,-0.2890882194042206,0.14778342843055725,-0.1750982403755188
267,6,16,0.004432849120348692,0.5644779205322266,0.1635114550590515,-0.1740328073501587
268,6,17,-0.10574913769960403,0.1731836199760437,0.146417498588562,-0.175048366189003
