global_step,update,step_in_update,reward,action_noisy,action_mean,value
38,1,37,0.9913745522499084,0.09183793514966965,0.0006955278804525733,-0.0023251506499946117
39,1,38,0.9901990294456482,0.16354581713676453,0.0006979807512834668,-0.002321337815374136
40,1,39,0.9893004298210144,-0.8774614334106445,0.0007062408840283751,-0.0023316810838878155
41,1,40,0.9911342263221741,0.2424280047416687,0.0006913349498063326,-0.0023339397739619017
42,1,41,0.9904418587684631,-0.0838974192738533,0.0007238393882289529,-0.0023287825752049685
43,1,42,0.990687906742096,-0.26560699939727783,0.0007107581477612257,-0.00232351734302938
44,1,43,0.9908932447433472,0.3338308036327362,0.0007128823781386018,-0.002319116611033678
45,1,44,0.9899554252624512,-0.4027043282985687,0.0007232647622004151,-0.0023274794220924377
46,1,45,0.99070805311203,-0.1845243126153946,0.0007132133468985558,-0.0023232921957969666
47,1,46,0.9904529452323914,0.1179090365767479,0.0006979387253522873,-0.00232578138820827
48,1,47,0.9906299114227295,-0.4147709906101227,0.0006992400158196688,-0.002327119465917349
49,1,48,0.9911654591560364,0.188918799161911,0.0007023306097835302,-0.0023296144790947437
50,1,49,0.9910017848014832,0.23683246970176697,0.0007032802095636725,-0.0023317625746130943
51,2,0,0.9910045266151428,-0.25503137707710266,-0.024660512804985046,0.017472565174102783
52,2,1,0.9914230704307556,-0.21079926192760468,-0.02466375008225441,0.017472565174102783
53,2,2,0.9907156825065613,0.37041816115379333,-0.024666678160429,0.017473597079515457
54,2,3,0.9906035661697388,0.08659284561872482,-0.024656055495142937,0.017473649233579636
55,2,4,0.9907472133636475,-0.05586250498890877,-0.02465595304965973,0.017474159598350525
56,2,5,0.9899210929870605,-0.11862919479608536,-0.02466735616326332,0.017475340515375137
57,2,6,0.9899979829788208,0.36455291509628296,-0.024664241820573807,0.017474083229899406
58,2,7,0.9913140535354614,-0.3221871256828308,-0.024659674614667892,0.01747402921319008
59,2,8,0.9900118708610535,-0.2703421115875244,-0.024656619876623154,0.01747235655784607
60,2,9,0.9907294511795044,-0.21521344780921936,-0.024671364575624466,0.017473546788096428
61,2,10,0.991657555103302,-0.7583834528923035,-0.024676121771335602,0.01747506484389305
62,2,11,0.9914650321006775,-0.13599909842014313,-0.024668803438544273,0.01747499592602253
63,2,12,0.9906942844390869,-0.18497958779335022,-0.024674898013472557,0.01747552864253521
64,2,13,0.9900462031364441,-0.18024039268493652,-0.02466670051217079,0.01747548207640648
65,2,14,0.9902925491333008,-0.27367541193962097,-0.024656906723976135,0.017473801970481873
66,2,15,0.9911971092224121,0.6340667605400085,-0.024663493037223816,0.017475122585892677
67,2,16,0.9907830357551575,-0.41082891821861267,-0.024656737223267555,0.017474301159381866
68,2,17,0.9906949996948242,-0.5602850317955017,-0.024657033383846283,0.017474399879574776
69,2,18,0.9909107685089111,-0.3341612219810486,-0.024674072861671448,0.01747458055615425
70,2,19,0.9916027188301086,-0.36871862411499023,-0.0246688611805439,0.017474045976996422
71,2,20,0.990564227104187,-0.1432943344116211,-0.02466364949941635,0.01747453771531582
72,2,21,0.989334762096405,0.20141461491584778,-0.024649571627378464,0.01747158169746399
73,2,22,0.9905143976211548,-0.7036612629890442,-0.02466209977865219,0.017472531646490097
74,2,23,0.9900665283203125,0.2956448495388031,-0.024659089744091034,0.017473917454481125
75,2,24,0.9907839298248291,-0.7800044417381287,-0.024663295596837997,0.017474738880991936
76,2,25,0.9905487895011902,-0.05822649598121643,-0.024657949805259705,0.017474764958024025
77,2,26,0.9906801581382751,0.3892609477043152,-0.024663399904966354,0.017474975436925888
78,2,27,0.9900119304656982,0.2533673048019409,-0.024650651961565018,0.0174732469022274
79,2,28,0.9912950992584229,-0.43863803148269653,-0.02466426230967045,0.01747279427945614
80,2,29,0.9910987019538879,0.14100173115730286,-0.024657167494297028,0.017473801970481873
81,2,30,0.9909873008728027,-0.2695302367210388,-0.024654807522892952,0.017472632229328156
82,2,31,0.9908073544502258,0.23500768840312958,-0.02466714009642601,0.017474159598350525
83,2,32,0.9903197288513184,0.15071150660514832,-0.02466389164328575,0.01747399941086769
84,2,33,0.9913276433944702,0.25542598962783813,-0.024662557989358902,0.017474964261054993
85,2,34,0.9904847145080566,0.17531190812587738,-0.024664778262376785,0.01747577078640461
86,2,35,0.9900779128074646,-0.03932531923055649,-0.024659402668476105,0.01747458428144455
87,2,36,0.9912746548652649,-0.28452932834625244,-0.02465711161494255,0.017474455758929253
88,2,37,0.9899693727493286,0.1151125431060791,-0.02466295287013054,0.017475316300988197
89,2,38,0.9917693734169006,0.34233391284942627,-0.024664081633090973,0.017473610118031502
90,2,39,0.9906607270240784,0.2770704925060272,-0.024676034227013588,0.017475854605436325
91,2,40,0.9905856847763062,0.4523424804210663,-0.024678505957126617,0.01747606135904789
92,2,41,0.9904036521911621,-1.0,-0.02467505633831024,0.017474306747317314
93,2,42,0.991497814655304,-0.6705071330070496,-0.02466830238699913,0.017474593594670296
94,2,43,0.9910554885864258,-0.1531495302915573,-0.024665899574756622,0.017475847154855728
95,2,44,0.9896979331970215,0.35473671555519104,-0.02466382458806038,0.017475171014666557
96,2,45,0.9908268451690674,0.7871209979057312,-0.024670835584402084,0.017475401982665062
97,2,46,0.9902383685112,-0.4240948259830475,-0.024667102843523026,0.017475586384534836
98,2,47,0.989893913269043,-0.34316712617874146,-0.024664001539349556,0.017475131899118423
99,2,48,0.9900787472724915,0.03869542106986046,-0.024672575294971466,0.017475031316280365
100,2,49,0.9907242655754089,-0.09602594375610352,-0.024671604856848717,0.017474643886089325
101,3,0,0.9910178184509277,-0.06166481971740723,-0.045635394752025604,0.036206118762493134
102,3,1,0.9910843968391418,-0.5980214476585388,-0.045623838901519775,0.036203913390636444
103,3,2,0.9904793500900269,0.15974581241607666,-0.04561810567975044,0.0362045094370842
104,3,3,0.9910111427307129,0.19569388031959534,-0.04561932012438774,0.0362040176987648
105,3,4,0.9902308583259583,-0.4620915651321411,-0.04561818391084671,0.03620447218418121
106,3,5,0.9899071455001831,-0.11329847574234009,-0.045624807476997375,0.0362052321434021
107,3,6,0.9893466830253601,-0.37421852350234985,-0.04562385752797127,0.036204539239406586
108,3,7,0.9919445514678955,-0.10669223219156265,-0.0456235446035862,0.03620315343141556
109,3,8,0.9895415306091309,-0.48379582166671753,-0.04561997950077057,0.036203451454639435
110,3,9,0.9906826019287109,0.13363854587078094,-0.0456247515976429,0.03620324656367302
111,3,10,0.9913657903671265,0.18047462403774261,-0.045618921518325806,0.03620259463787079
112,3,11,0.9910412430763245,0.22715044021606445,-0.0456157848238945,0.03620219603180885
113,3,12,0.9908900856971741,-0.23043711483478546,-0.04561159014701843,0.03620314225554466
114,3,13,0.9904799461364746,-0.40016576647758484,-0.04560750722885132,0.03620227798819542
115,3,14,0.9900863170623779,0.3443495035171509,-0.04560749977827072,0.03620191663503647
116,3,15,0.9909394383430481,0.2803151309490204,-0.045609064400196075,0.03620143607258797
117,3,16,0.9895177483558655,0.4414794445037842,-0.04562282934784889,0.03620435297489166
118,3,17,0.991235077381134,-0.7271273136138916,-0.04562576860189438,0.03620307892560959
119,3,18,0.9908448457717896,-0.08060994744300842,-0.045622728765010834,0.03620314598083496
120,3,19,0.9895420670509338,-0.33055588603019714,-0.04562131315469742,0.03620317205786705
121,3,20,0.9887852668762207,-0.44274279475212097,-0.04562975466251373,0.036203354597091675
122,3,21,0.9910053610801697,-0.40321269631385803,-0.04562146216630936,0.036202896386384964
123,3,22,0.9897655248641968,0.09622754156589508,-0.04561343044042587,0.036203231662511826
124,3,23,0.9914430975914001,0.42257657647132874,-0.04562123864889145,0.03620452433824539
125,3,24,0.9916558861732483,-0.0652712732553482,-0.04562552273273468,0.03620566427707672
126,3,25,0.9905821681022644,0.11755034327507019,-0.04561853036284447,0.03620421141386032
127,3,26,0.9912415742874146,-0.39667871594429016,-0.04561683535575867,0.03620373457670212
128,3,27,0.9909823536872864,-0.35092514753341675,-0.04562516510486603,0.036203861236572266
129,3,28,0.9905164241790771,-0.025185950100421906,-0.0456261932849884,0.03620408475399017
130,3,29,0.9893388748168945,0.3068690299987793,-0.04564110189676285,0.036206651479005814
131,3,30,0.9903402924537659,0.08636130392551422,-0.045640066266059875,0.03620632737874985
132,3,31,0.9909173250198364,-0.4004691541194916,-0.045638956129550934,0.036206670105457306
133,3,32,0.990787923336029,-0.0415472686290741,-0.04562799632549286,0.03620615601539612
134,3,33,0.9910574555397034,-0.44540879130363464,-0.04562433063983917,0.03620459884405136
135,3,34,0.9910415410995483,0.5444154739379883,-0.045619089156389236,0.03620479628443718
136,3,35,0.9907302260398865,-0.4110727906227112,-0.04561404138803482,0.03620343282818794
137,3,36,0.9906291961669922,-0.2226094752550125,-0.04561055451631546,0.03620170056819916
138,3,37,0.9912912845611572,0.0822494849562645,-0.04561936482787132,0.03620218113064766
139,3,38,0.9894080758094788,-0.11793021857738495,-0.045619040727615356,0.03620339557528496
140,3,39,0.9901571869850159,-0.408559650182724,-0.045622438192367554,0.036202479153871536
141,3,40,0.9906736612319946,0.30397263169288635,-0.04561978578567505,0.03620181977748871
142,3,41,0.9906103610992432,0.46883639693260193,-0.04561697691679001,0.03620203956961632
143,3,42,0.9905505776405334,0.43781134486198425,-0.04561278969049454,0.03620311990380287
144,3,43,0.9908872246742249,-0.06496726721525192,-0.045621905475854874,0.036204151809215546
145,3,44,0.9898375868797302,-0.4872313439846039,-0.04562285169959068,0.03620497137308121
146,3,45,0.9909109473228455,0.5216611623764038,-0.04562325030565262,0.03620452433824539
147,3,46,0.9897616505622864,-0.2147739827632904,-0.0456216037273407,0.036204658448696136
148,3,47,0.9911306500434875,-0.5526355504989624,-0.04563063010573387,0.036203980445861816
149,3,48,0.9906244277954102,0.18418748676776886,-0.04561992734670639,0.03620342165231705
150,3,49,0.9901770353317261,-0.0788903683423996,-0.04562535136938095,0.036203376948833466
151,4,0,0.9905184507369995,0.22808043658733368,-0.06925864517688751,0.056370679289102554
152,4,1,0.9900603890419006,-0.1193469688296318,-0.06925874948501587,0.05637211352586746
153,4,2,0.9910999536514282,-0.04169744998216629,-0.06925643980503082,0.05637292191386223
154,4,3,0.9902439713478088,0.3244299292564392,-0.06925489753484726,0.05637294054031372
155,4,4,0.9903410077095032,-0.3291228115558624,-0.06925489008426666,0.056372664868831635
156,4,5,0.9910684823989868,-0.14980730414390564,-0.06926782429218292,0.056375473737716675
157,4,6,0.9902008771896362,-0.062179479748010635,-0.06926358491182327,0.05637321248650551
158,4,7,0.9902593493461609,0.06318951398134232,-0.06926292181015015,0.05637230724096298
159,4,8,0.9900086522102356,-0.5138629674911499,-0.06926152110099792,0.0563720241189003
160,4,9,0.9919401407241821,-0.010372866876423359,-0.0692644715309143,0.05637262761592865
161,4,10,0.9910635352134705,0.7132265567779541,-0.06926622986793518,0.05637342855334282
162,4,11,0.9910814762115479,0.11497724801301956,-0.06925910711288452,0.0563729852437973
163,4,12,0.9912348389625549,0.04082849621772766,-0.06926286220550537,0.05637494847178459
164,4,13,0.9907669425010681,-0.4827246069908142,-0.06926348805427551,0.05637461319565773
165,4,14,0.990787148475647,-0.4345758259296417,-0.06926046311855316,0.05637367069721222
166,4,15,0.9907528162002563,-0.0027145445346832275,-0.0692601427435875,0.05637502670288086
167,4,16,0.9901121854782104,0.031012138351798058,-0.06926026940345764,0.056373629719018936
168,4,17,0.9910204410552979,0.09208857268095016,-0.06927064061164856,0.05637459456920624
169,4,18,0.9895443916320801,0.1943359673023224,-0.06926821172237396,0.056373585015535355
170,4,19,0.9914188981056213,-0.1651366949081421,-0.06927356123924255,0.0563741996884346
171,4,20,0.9914607405662537,0.11186046153306961,-0.0692661702632904,0.056373901665210724
172,4,21,0.9909245371818542,0.3293225169181824,-0.0692560076713562,0.05637141317129135
173,4,22,0.9904062747955322,-0.1521194577217102,-0.06924422830343246,0.05637048929929733
174,4,23,0.9907357692718506,-0.4103614389896393,-0.06925497949123383,0.0563727542757988
175,4,24,0.9908742904663086,0.21792203187942505,-0.0692533552646637,0.05637205019593239
176,4,25,0.9910832643508911,0.19455839693546295,-0.06924859434366226,0.05637091025710106
177,4,26,0.9906925559043884,0.2119850367307663,-0.06925281882286072,0.05637109652161598
178,4,27,0.9909868240356445,-0.03641091287136078,-0.06925584375858307,0.05637145787477493
179,4,28,0.9908918738365173,-0.09989575296640396,-0.06925296783447266,0.05637004226446152
180,4,29,0.990467369556427,0.7874594330787659,-0.06926067173480988,0.05637180805206299
181,4,30,0.9903980493545532,0.045202821493148804,-0.0692596435546875,0.05637171119451523
182,4,31,0.9905977845191956,0.14929217100143433,-0.06925149261951447,0.05637021362781525
183,4,32,0.990172803401947,0.054881446063518524,-0.06924879550933838,0.05637073516845703
184,4,33,0.9911152720451355,-0.7723880410194397,-0.06924578547477722,0.056370314210653305
185,4,34,0.9905102849006653,-0.6950220465660095,-0.06924761831760406,0.05637151747941971
186,4,35,0.9910500645637512,-0.26684272289276123,-0.06924566626548767,0.056370705366134644
187,4,36,0.990970253944397,-0.43895307183265686,-0.06924177706241608,0.056369394063949585
188,4,37,0.9912832975387573,-0.21904905140399933,-0.069247305393219,0.05636952817440033
189,4,38,0.9908535480499268,0.2725440263748169,-0.06925226747989655,0.05637061595916748
190,4,39,0.990607500076294,-0.5576007962226868,-0.06925716996192932,0.0563708059489727
191,4,40,0.990364670753479,-0.07844077795743942,-0.06926374137401581,0.056372325867414474
192,4,41,0.9906327128410339,0.07203897088766098,-0.06925072520971298,0.05637163296341896
193,4,42,0.9902513027191162,0.3056643009185791,-0.06923767924308777,0.05636927857995033
194,4,43,0.9913977980613708,-0.0863616093993187,-0.06923924386501312,0.05636802688241005
195,4,44,0.9899904131889343,0.3744778037071228,-0.06923928111791611,0.05636906623840332
196,4,45,0.9905542135238647,-0.395015150308609,-0.06924982368946075,0.05637112632393837
197,4,46,0.990395188331604,0.9684459567070007,-0.06925730407238007,0.05637228488922119
198,4,47,0.9895371794700623,-0.44528108835220337,-0.06925812363624573,0.05637097731232643
199,4,48,0.9898501634597778,0.16216067969799042,-0.06926047801971436,0.05637077987194061
200,4,49,0.9911152720451355,-0.5105558633804321,-0.0692635253071785,0.056372225284576416
201,5,0,0.9908226728439331,-0.30245333909988403,-0.053899869322776794,0.07809795439243317
202,5,1,0.990339457988739,-0.02093750610947609,-0.05389542877674103,0.07809892296791077
203,5,2,0.9901913404464722,-0.09851875901222229,-0.05388598516583443,0.07809621095657349
204,5,3,0.9912394881248474,0.40908706188201904,-0.05388840660452843,0.0780985951423645
205,5,4,0.9906363487243652,0.29040300846099854,-0.05390063300728798,0.07810130715370178
206,5,5,0.9909969568252563,-0.1958266943693161,-0.05390099436044693,0.07810232043266296
207,5,6,0.9920119643211365,-0.08185037970542908,-0.05390261858701706,0.07810088992118835
208,5,7,0.9909555315971375,-0.2571869194507599,-0.053906090557575226,0.0781012699007988
209,5,8,0.9904989004135132,-0.11609941720962524,-0.05390553176403046,0.07809996604919434
210,5,9,0.9899991750717163,0.426983505487442,-0.05390911176800728,0.07810106873512268
211,5,10,0.9914473295211792,-0.6667597889900208,-0.05390143394470215,0.07809895277023315
212,5,11,0.9909225106239319,-0.4360036551952362,-0.05389782041311264,0.07810103893280029
213,5,12,0.9897668361663818,-0.1714300960302353,-0.05389759689569473,0.07810075581073761
214,5,13,0.9904647469520569,-0.3742780089378357,-0.053902365267276764,0.07810191810131073
215,5,14,0.990107536315918,0.5288801789283752,-0.053896091878414154,0.07810075581073761
216,5,15,0.9905406832695007,-0.40931540727615356,-0.05389978736639023,0.0781005248427391
217,5,16,0.9910312294960022,0.11038702726364136,-0.05390462279319763,0.07810050249099731
218,5,17,0.990490198135376,0.16381922364234924,-0.05390273779630661,0.07810056209564209
219,5,18,0.990973711013794,-0.21098577976226807,-0.0539049431681633,0.07809939235448837
220,5,19,0.9894606471061707,-0.008438595570623875,-0.05390148609876633,0.07809977978467941
221,5,20,0.9905288815498352,-0.3346115052700043,-0.05390506982803345,0.07809949666261673
222,5,21,0.9908486604690552,-0.3788435459136963,-0.05389925464987755,0.07809995114803314
223,5,22,0.9900515675544739,-0.11835958808660507,-0.05389295518398285,0.07809921354055405
224,5,23,0.9904695749282837,-0.2502855956554413,-0.053892992436885834,0.07809819281101227
225,5,24,0.9904009699821472,-0.3056982159614563,-0.05389537289738655,0.07810035347938538
226,5,25,0.9900944828987122,-0.6653760075569153,-0.05389374494552612,0.07809913158416748
227,5,26,0.9901895523071289,-0.08935532718896866,-0.053894590586423874,0.07809743285179138
228,5,27,0.9899254441261292,-0.12072962522506714,-0.05390355736017227,0.07810016721487045
229,5,28,0.9893868565559387,-0.6145127415657043,-0.0539063960313797,0.07810018956661224
230,5,29,0.9914820194244385,-0.2818184792995453,-0.05390867218375206,0.07810048758983612
231,5,30,0.9913435578346252,0.25894880294799805,-0.053902655839920044,0.07810080051422119
232,5,31,0.9907175898551941,-0.07170158624649048,-0.05390555411577225,0.07810226827859879
233,5,32,0.9904227256774902,-0.6417151093482971,-0.053898781538009644,0.07810106128454208
234,5,33,0.9902967810630798,0.6107058525085449,-0.053890664130449295,0.07809903472661972
235,5,34,0.9916241765022278,0.1387552171945572,-0.05389505624771118,0.0781000554561615
236,5,35,0.9910526871681213,-0.11270055174827576,-0.053901948034763336,0.07810238003730774
237,5,36,0.9902536869049072,-0.3611123859882355,-0.05390406399965286,0.07810060679912567
238,5,37,0.9908839464187622,0.3391905725002289,-0.053911902010440826,0.07810264825820923
239,5,38,0.9905865788459778,0.03551265597343445,-0.053903728723526,0.07810047268867493
240,5,39,0.9910862445831299,0.41319841146469116,-0.053906023502349854,0.07810097932815552
241,5,40,0.9894231557846069,-0.14838652312755585,-0.05390191823244095,0.0780993327498436
242,5,41,0.9910783767700195,-0.18130405247211456,-0.05389269441366196,0.0780978798866272
243,5,42,0.9905880093574524,-0.422415167093277,-0.0539001002907753,0.07810167968273163
244,5,43,0.9900240898132324,0.28683289885520935,-0.05389399081468582,0.07810050249099731
245,5,44,0.9904066920280457,0.16954948008060455,-0.0539025142788887,0.07810157537460327
246,5,45,0.9899570345878601,0.19716759026050568,-0.05389917641878128,0.07810231298208237
247,5,46,0.9900680184364319,-0.38654178380966187,-0.05391319468617439,0.07810258120298386
248,5,47,0.9909000396728516,-0.3807968497276306,-0.05390831083059311,0.07810187339782715
249,5,48,0.9902292490005493,-0.2352241575717926,-0.0539117231965065,0.07810302823781967
250,5,49,0.9914876222610474,-0.4813450872898102,-0.05390755832195282,0.07810119539499283
251,6,0,0.9903416037559509,0.09854863584041595,-0.025699816644191742,0.10171353071928024
252,6,1,0.9907140135765076,-0.2151879072189331,-0.025699354708194733,0.1017136350274086
253,6,2,0.9905737638473511,0.29024654626846313,-0.025691254064440727,0.10171271115541458
254,6,3,0.9905624389648438,-0.5274452567100525,-0.025689581409096718,0.10170985013246536
255,6,4,0.9906229376792908,-0.44919106364250183,-0.025689581409096718,0.10171043127775192
256,6,5,0.9910473227500916,-0.18851087987422943,-0.025688456371426582,0.10170716792345047
257,6,6,0.9895578622817993,0.5357488393783569,-0.02569270320236683,0.10170753300189972
258,6,7,0.9897412061691284,-0.06577438861131668,-0.025695785880088806,0.1017088070511818
259,6,8,0.9906271696090698,0.3003494441509247,-0.02569548413157463,0.10170799493789673
260,6,9,0.990479052066803,-0.039463676512241364,-0.02569461427628994,0.10171060264110565
261,6,10,0.9910474419593811,-0.7082058787345886,-0.025694619864225388,0.10170955210924149
262,6,11,0.9908336400985718,-0.239055797457695,-0.025693144649267197,0.1017119437456131
263,6,12,0.9907482862472534,-0.4814927577972412,-0.025692258030176163,0.10171215236186981
264,6,13,0.9901204705238342,-0.2719492018222809,-0.025690315291285515,0.10171008855104446
265,6,14,0.9912967085838318,-0.2036811262369156,-0.025691721588373184,0.10171128064393997
266,6,15,0.990814208984375,0.7956312298774719,-0.025694414973258972,0.10171244293451309
267,6,16,0.9920530319213867,0.06523551791906357,-0.025697726756334305,0.10171136260032654
268,6,17,0.99043208360672,0.053651612251996994,-0.025696055963635445,0.10171124339103699
269,6,18,0.9903020858764648,0.13132916390895844,-0.025694746524095535,0.10170932859182358
270,6,19,0.9911091327667236,0.4774934649467468,-0.025701124221086502,0.10171324014663696
271,6,20,0.9902480840682983,-0.3496042788028717,-0.025699889287352562,0.10171157121658325
272,6,21,0.9898169040679932,0.6328582763671875,-0.02569659799337387,0.10171143710613251
273,6,22,0.9908396005630493,0.6879008412361145,-0.02569473907351494,0.10171312838792801
274,6,23,0.9900364875793457,0.4249543249607086,-0.02569090947508812,0.10171176493167877
275,6,24,0.9901919960975647,-0.36966100335121155,-0.025692284107208252,0.10171033442020416
276,6,25,0.9904433488845825,0.05325610935688019,-0.025693971663713455,0.10171186923980713
277,6,26,0.9904612898826599,0.1931261420249939,-0.02569563314318657,0.10170898586511612
278,6,27,0.9918527603149414,-0.05090684816241264,-0.025697745382785797,0.10171059519052505
279,6,28,0.9892913103103638,0.09184277057647705,-0.025694232434034348,0.10171065479516983
280,6,29,0.9903594255447388,0.07917899638414383,-0.025699883699417114,0.10171090811491013
281,6,30,0.9905411005020142,-0.45922762155532837,-0.025697067379951477,0.10171082615852356
282,6,31,0.9897417426109314,-0.10353515297174454,-0.025696903467178345,0.10171376168727875
283,6,32,0.9905753135681152,0.06274319440126419,-0.025692006573081017,0.10170898586511612
284,6,33,0.9910504221916199,-0.7587485909461975,-0.025694670155644417,0.101712167263031
285,6,34,0.9901670217514038,0.03422630578279495,-0.025693301111459732,0.10171274840831757
286,6,35,0.9913967251777649,-0.6544220447540283,-0.02569332718849182,0.10171207785606384
287,6,36,0.9905742406845093,-0.17706049978733063,-0.02570198103785515,0.10171405971050262
288,6,37,0.9912014007568359,-0.6633052229881287,-0.025699056684970856,0.10171400010585785
289,6,38,0.9902109503746033,-0.23744834959506989,-0.025702379643917084,0.10171382129192352
290,6,39,0.99006587266922,0.1508888304233551,-0.025698363780975342,0.1017119362950325
291,6,40,0.9902013540267944,-0.16137073934078217,-0.02570289745926857,0.101714588701725
292,6,41,0.9908127188682556,0.5066996216773987,-0.025700338184833527,0.10171466320753098
293,6,42,0.9902864098548889,-0.2712540030479431,-0.02569751814007759,0.10171583294868469
294,6,43,0.9914469718933105,0.4396449029445648,-0.025696273893117905,0.10171274095773697
295,6,44,0.9900228977203369,0.14595703780651093,-0.025701060891151428,0.10171589255332947
296,6,45,0.9909011721611023,-0.07134055346250534,-0.025696206837892532,0.10171277076005936
297,6,46,0.9911448359489441,-0.610485315322876,-0.025700349360704422,0.10171478986740112
298,6,47,0.9908281564712524,0.20999468863010406,-0.025703806430101395,0.10171529650688171
299,6,48,0.9900968670845032,-0.6898321509361267,-0.025695469230413437,0.10171017795801163
300,6,49,0.9903296232223511,0.10519281774759293,-0.025698743760585785,0.10171177983283997
301,7,0,0.9907369017601013,-0.7164484262466431,1.6554200556129217e-05,0.12812241911888123
302,7,1,0.991471529006958,-0.04987068846821785,1.5045690815895796e-05,0.1281268149614334
303,7,2,0.9904069304466248,0.4196823537349701,1.400848850607872e-05,0.12812893092632294
304,7,3,0.9908143877983093,-0.07669195532798767,1.3791839592158794e-05,0.12812823057174683
305,7,4,0.9902321696281433,-0.02064904011785984,1.5876488760113716e-05,0.12812663614749908
306,7,5,0.9902704358100891,0.328253835439682,1.3594632036983967e-05,0.1281273066997528
307,7,6,0.9907647967338562,-0.22611790895462036,1.477129990234971e-05,0.12812493741512299
308,7,7,0.9901566505432129,0.1890392303466797,9.04453918337822e-06,0.1281319260597229
309,7,8,0.9905118942260742,-0.1092919185757637,1.2910924851894379e-05,0.12812653183937073
310,7,9,0.9900279641151428,-0.27329543232917786,9.09389927983284e-06,0.12813091278076172
311,7,10,0.9896779656410217,-0.28263911604881287,9.326147846877575e-06,0.12813080847263336
312,7,11,0.9912307262420654,-0.16204063594341278,8.57701525092125e-06,0.12813343107700348
313,7,12,0.9911141991615295,-0.06682568043470383,1.0792049579322338e-05,0.12813210487365723
314,7,13,0.9908154010772705,0.23827914893627167,8.382485248148441e-06,0.12813523411750793
315,7,14,0.9906610250473022,-0.32306912541389465,1.1216674465686083e-05,0.12813153862953186
316,7,15,0.9907240271568298,0.3418219983577728,1.017347676679492e-05,0.12813328206539154
317,7,16,0.9912484884262085,0.27994483709335327,1.044088276103139e-05,0.12812943756580353
318,7,17,0.9908232092857361,-0.0758838877081871,1.0493677109479904e-05,0.12812934815883636
